source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 16:40:07,Tiếp tục với sản phẩm A70 nào -------------------------------------- Galaxy A70 4 fingers ID VNG: 510033412 ID China QQ: 2325835966 ----------------------------------------- #GalaxyA70,232,188,29,13,1,1,,233 bình luậ,359422338055367,/story.php?story_fbid=359422338055367&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 16:30:00,Chết cũng phải chất  #Punch,10K,"5,1K","4,7K",42,55,287,5,836 bình luậ,2386267591610809,/story.php?story_fbid=2386267591610809&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 15:00:00,Cũng là thứ giúp bạn bay ván mới nhanh nhất  #Bu,"1,4K",936,438,7,1,26,2,247 bình luậ,2385803584990543,/story.php?story_fbid=2385803584990543&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 14:30:00,Lộ diện kẻ tiếp tay cho tề thiên đại thánh  #Punch,796,339,436,10,3,8,,101 bình luậ,2386265574944344,/story.php?story_fbid=2386265574944344&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 12:00:00,Hạnh phúc là mỗi ngày có người rủ vào game cùng  #Bu,"2,8K",2K,735,72,3,25,,448 bình luậ,2385802681657300,/story.php?story_fbid=2385802681657300&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 10:00:01,"Không có cậu ấy, tôi cũng không muốn chơi nữa  #Bu","2,5K","1,8K",414,17,6,265,1,260 bình luậ,2385801568324078,/story.php?story_fbid=2385801568324078&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 20:54:23,Được này mất kia :)) #Bu,"3,8K","2,5K",1K,8,4,161,2,434 bình luậ,2385773128326922,/story.php?story_fbid=2385773128326922&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 20:00:00,Buồn của tôi 🙁 #Bu,"3,4K","2,4K",619,10,4,413,1,539 bình luậ,2385152151722353,/story.php?story_fbid=2385152151722353&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 19:00:00,Hú hồn hà  #Bu,"1,8K","1,1K",567,5,2,87,1,242 bình luậ,2385151651722403,/story.php?story_fbid=2385151651722403&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 18:00:00,Like tấu hài :)) #Bu,"5,5K","4,4K",999,64,13,21,1,794 bình luậ,2385151145055787,/story.php?story_fbid=2385151145055787&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Đâu Phải PUBG",Đâu Phải PUBG,2019-07-08 16:16:15,"Đáng yêu ghê ❤️Loot Thính hay Loot Em ta, Đáng yêu quá <3 #CK","1,6K","1,2K",253,160,5,3,,213 bình luậ,2385665798337655,/story.php?story_fbid=2385665798337655&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 17:30:00,Bạn bè như cái dách l*n #Punch,"9,7K","4,4K","4,9K",45,21,301,3,1.270 bình luậ,2385565325014369,/story.php?story_fbid=2385565325014369&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 15:00:00,Cái cuối nguy hiểm nhất  #Bu,"1,5K",918,510,5,3,77,,201 bình luậ,2385149515055950,/story.php?story_fbid=2385149515055950&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 14:00:01,Ngộ nghĩnh nhỉ  #Bu,"1,9K","1,2K",597,4,4,88,1,274 bình luậ,2385148661722702,/story.php?story_fbid=2385148661722702&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 13:30:00,Tưởng thế nào =)) #Punch,"3,3K","1,5K","1,6K",16,19,103,2,352 bình luậ,2385510465019855,/story.php?story_fbid=2385510465019855&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 12:00:00,Thay đổi 180 độ ngay  #Bu,"2,4K","1,6K",755,12,3,37,,307 bình luậ,2385148175056084,/story.php?story_fbid=2385148175056084&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 11:54:00,"Đi net thôi mà, có cần phải xinh thế không ToT #Punch","1,1K",891,190,94,14,6,,140 bình luậ,2385489785021923,/story.php?story_fbid=2385489785021923&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-27 13:00:00,Sad  #Bu,"1,2K",834,329,4,3,111,1,196 bình luậ,2398949157009319,/story.php?story_fbid=2398949157009319&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-26 19:00:01,Không biết bắn PUBG Mobile nổi không? 😔 #Bu,"1,1K",687,447,3,5,53,,173 bình luậ,2398346560402912,/story.php?story_fbid=2398346560402912&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-25 17:18:11,Hôm nay chơi mobile để giới thiệu với mọi người Chiếc điện thoại Samsung Galaxy A80 này Đây là cách Box Gaming team tập luyện chiến thuật với Galaxy A80 hàng ngày FB cá nhân: Tuan Nguyen Group: Nhà Của Tún Insta: tuankonnn Youtube: Tuấn Kon #BoxStudio #samsunggalaxyA80,703,503,70,127,2,1,,651 bình luậ,362523294646511,/story.php?story_fbid=362523294646511&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-25 10:00:01,Ngộ ghê :v #Bu,"5,2K","3,7K","1,2K",19,15,124,2,1.318 bình luậ,2397543767149858,/story.php?story_fbid=2397543767149858&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-24 20:20:09,"20 việc phải làm khi tìm được người yêu qua game1. Đặt tên game đôi 2. Tay trong tay cùng nhau loot đồ 3. Mặc đồ đôi trong game 4. Cùng nhau clear Bootcamp 5. Cùng nhau cày rank 6. Đèo nhau chạy bo trên tất cả các phương tiện 7. Cùng ngắm mùa thu lá vàng rơi ở khu Zharki 8. Cùng ngắm pháo sáng từ Flare gun 9. Cùng nhau loot thính 10. Cùng chụp những bức ảnh trong game 11. Cả tối không ngủ on mic chạy bo 12. Cùng nhau ngồi camp địch 13. Cùng nhau đến nhà thờ ở Pochinki 14. Cùng nhau chơi map hoàng hôn và ngày/đêm 15. Cùng chọi tuyết ở map Vikendi 16. Tặng quà game cho nhau 17. Cùng ngắm trời đêm ở map Vikendi 18. Cùng đi săn địch 19. Cùng hát cho nhau nghe 20. Cuối cùng là cùng nhau bước ra ngoài đời thực, cùng gặp mặt, cùng hẹn hò, cùng về chung một nhà, cùng xây dựng hạnh phúc.","9,6K","6,6K",2K,252,52,575,16,2.256 bình luậ,2397503410487227,/story.php?story_fbid=2397503410487227&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-24 19:00:00,Đúng vậy :3 #Bu,"1,7K","1,1K",456,15,18,49,,335 bình luậ,2396843213886580,/story.php?story_fbid=2396843213886580&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Đâu Phải PUBG",Đâu Phải PUBG,2019-07-24 09:11:12,Khá ngầuNó lại bất ngờ vl =)) #CK,339,166,152,3,3,14,1,54 bình luậ,2397406663830235,/story.php?story_fbid=2397406663830235&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-23 13:00:01,Ăn cú lừa rồi :v #Bu,952,585,315,4,3,44,1,135 bình luậ,2396051760632392,/story.php?story_fbid=2396051760632392&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-21 16:00:01,Dăm ba cái màn hình thôi mà :3 #Bu,"3,9K","2,9K",850,21,8,102,1,694 bình luậ,2394964624074439,/story.php?story_fbid=2394964624074439&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-20 17:00:00,Ghìm tâm mệt xỉu  #Bu,"3,8K","2,6K",1K,8,2,140,,355 bình luậ,2393950090842559,/story.php?story_fbid=2393950090842559&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Lacey BiBi",Lacey BiBi,2019-07-19 16:31:37,Nữ xạ thủ của làng PUBG Mobie try hard có gì khóNếu em là bo anh có còn sợ bo mà chạy nữa không :3 #BiBi #Boxgaming #BoxStudio #BoxLaceyBiBi ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Time LiveStream: 16:30 hàng ngày,80,67,10,3,,,,5 bình luậ,2393744137529821,/story.php?story_fbid=2393744137529821&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Mèo Sao Hỏa",Mèo Sao Hỏa,2019-07-19 14:03:37,Cùng Mèo trải nghiệm Gunny hồi ức đi phó bản nhận item siêu khủng nhéSau 1 ngày có 200 Người đăng kí tham gia event..  Anh em thì sao ?  ✅Đăng kí thi đấu tại Link : https://forms.gle/Q5ecRY1ceUDwHsa79 - [TRƯỚC 23h ngày 20/7/2019 ]  #Boxstudio #meosaohoa #meongu,113,100,11,2,,,,7 bình luậ,2393723747531860,/story.php?story_fbid=2393723747531860&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-19 16:00:02,Bom troll :)) #Bu,1K,689,358,4,,18,2,172 bình luậ,2393251870912381,/story.php?story_fbid=2393251870912381&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-18 17:00:00,"Gặp tay to rồi, kiểu này sao trổ tài gánh crush đây #Bu","3,1K",2K,992,7,20,111,,379 bình luậ,2392523654318536,/story.php?story_fbid=2392523654318536&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-17 20:00:00,Lấy trứng chọi đá :v #Bu,"1,8K","1,1K",616,2,3,57,,225 bình luậ,2391798807724354,/story.php?story_fbid=2391798807724354&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-17 15:00:00,Bận yêu game rồi :))   #Bu,"2,1K","1,3K",623,73,5,13,1,342 bình luậ,2391796844391217,/story.php?story_fbid=2391796844391217&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-16 09:04:49,Trừ điểm sương sương tí thôi 🤣 #Bu,"4,5K","2,5K","1,4K",10,43,462,9,614 bình luậ,2391365797767655,/story.php?story_fbid=2391365797767655&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Đâu Phải PUBG",Đâu Phải PUBG,2019-07-15 09:32:35,"=)) Tag cái đứa đấy vào đây cho nó tự nhụcxuống là chết, và mồm to vãi cả lìn :(((( #CK",363,190,133,,1,39,,168 bình luậ,2390879031149665,/story.php?story_fbid=2390879031149665&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-15 12:00:01,Cuối cùng cơ hội của mình đã tới #Bu,"3,5K",2K,"1,3K",18,3,60,,507 bình luậ,2390280164542885,/story.php?story_fbid=2390280164542885&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-13 18:00:01,Phải vậy không? #Bu,"3,6K","2,6K",812,64,19,44,4,780 bình luậ,2388724121365156,/story.php?story_fbid=2388724121365156&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-13 17:00:00,"Ad là LMHT, còn anh em? #Bu","1,9K","1,5K",340,13,8,7,,919 bình luậ,2389304331307135,/story.php?story_fbid=2389304331307135&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Đâu Phải PUBG",Đâu Phải PUBG,2019-07-13 09:15:39,Nhạc của sếp xâm chiếm thế giới rồi 🤣🤣nó lại đáng yêu vê lù =)) #CK,367,183,175,7,1,1,,63 bình luậ,2389172371320331,/story.php?story_fbid=2389172371320331&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-13 10:00:01,Đóng hộp gỗ trong 5s  #Bu,"1,6K","1,1K",457,10,3,62,,255 bình luậ,2388720041365564,/story.php?story_fbid=2388720041365564&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-11 18:30:00,Hack nhân phẩm hay gì =))) #Punch,10K,"5,6K","4,8K",39,17,273,,705 bình luậ,2387748048129430,/story.php?story_fbid=2387748048129430&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-11 17:00:01,It's me #BuLà tôi đây #Bu,"2,7K","2,1K",516,28,10,80,1,619 bình luậ,2387221798182055,/story.php?story_fbid=2387221798182055&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-10 11:00:00,Kiểm tra độ ghiền game :3 #Bu,"2,3K","1,5K",716,13,3,39,1,301 bình luậ,2386541514916750,/story.php?story_fbid=2386541514916750&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-09 16:40:07,Tiếp tục với sản phẩm A70 nào -------------------------------------- Galaxy A70 4 fingers ID VNG: 510033412 ID China QQ: 2325835966 ----------------------------------------- #GalaxyA70,232,188,29,13,1,1,,233 bình luậ,359422338055367,/story.php?story_fbid=359422338055367&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 15:00:00,Cái cuối nguy hiểm nhất  #Bu,"1,5K",918,510,5,3,77,,201 bình luậ,2385149515055950,/story.php?story_fbid=2385149515055950&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-08 11:54:00,"Đi net thôi mà, có cần phải xinh thế không ToT #Punch","1,1K",891,190,94,14,6,,140 bình luậ,2385489785021923,/story.php?story_fbid=2385489785021923&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-05 20:00:01,Chỉ cần bắn PUBG Mobile mượt là đủ   #Bu,"2,5K","1,8K",669,46,3,6,,300 bình luậ,2382887748615460,/story.php?story_fbid=2382887748615460&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-05 17:30:00,Bạn đã biết sử dụng đồng đội một cách tiết kiệm và hợp lý chưa? #Punch,2K,907,"1,1K",10,2,8,,155 bình luậ,2383395151898053,/story.php?story_fbid=2383395151898053&id=1923466774557562
"Cộng Đồng Battlegrounds Việt Nam,Giáo Sư PUBG",Giáo Sư PUBG,2019-07-05 09:48:29,=))) ThuaĐang hay thì... =)) #CK,"2,6K","1,2K","1,2K",14,3,79,1,268 bình luậ,2383345115236390,/story.php?story_fbid=2383345115236390&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-04 18:30:00,Đến chịu =)) #Punch,"6,8K","2,9K","3,4K",31,14,338,5,744 bình luậ,2382659218638313,/story.php?story_fbid=2382659218638313&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-03 17:17:59,Quẩy nhẹ Galaxy A70 nào -------------------------------------- Galaxy A70 4 fingers ID: 510033412 ----------------------------------------- Thấy hay cho mình 1 like và 1 share nha các tình iu ❤️❤️❤️ #GalaxyA70,142,123,7,11,1,,,491 bình luậ,617779938743310,/story.php?story_fbid=617779938743310&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-02 17:56:07,Test con Galayxy A70 mới được tặng nào ae -------------------------------------- #GalaxyA70,167,139,21,7,,,,299 bình luậ,2430729590490187,/story.php?story_fbid=2430729590490187&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-07-01 14:30:00,Thà một phút huy hoàng rồi vụt tắt =)) #Punch,988,420,526,4,1,37,,143 bình luậ,2380417772195791,/story.php?story_fbid=2380417772195791&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-30 19:30:01,Suk vật #Punch,"4,5K","2,2K",2K,17,7,172,1,281 bình luậ,2379036072333961,/story.php?story_fbid=2379036072333961&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-26 19:00:00,Cần lắm :)) #Bu,"5,6K","3,9K","1,4K",57,4,157,,237 bình luậ,2376789442558624,/story.php?story_fbid=2376789442558624&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-26 14:00:01,Thốn không tưởng #Bu,"1,1K",878,200,4,2,86,3,121 bình luậ,2376045972632971,/story.php?story_fbid=2376045972632971&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-25 15:30:00,Kẻ tám lạng người nửa cân =)) #Punch,"2,2K","1,1K",1K,7,7,84,,83 bình luậ,2375124736058428,/story.php?story_fbid=2375124736058428&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-25 12:30:00,Video này chill phết <3 #Punch,889,678,160,38,11,2,,42 bình luậ,2375084896062412,/story.php?story_fbid=2375084896062412&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-23 19:30:00,Skin súng mới hay gì =))) #Punch,4K,2K,"1,8K",13,28,105,2,385 bình luậ,2373222622915306,/story.php?story_fbid=2373222622915306&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-23 18:00:01,Magiccc #Bu,"2,7K","1,6K",959,4,8,68,,155 bình luậ,2373455246225377,/story.php?story_fbid=2373455246225377&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-23 17:00:00,Ai khóc nỗi đau này? 😭 #Bu,"9,3K","5,8K","2,9K",20,8,502,3,1.176 bình luậ,2373454702892098,/story.php?story_fbid=2373454702892098&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-21 17:30:00,Mấy ông vào thử chưa? #Punch,725,556,71,4,93,1,,124 bình luậ,2372206386350263,/story.php?story_fbid=2372206386350263&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-17 19:00:01,Nghị lực là cái gì? Ăn được không? #Punch,"1,2K",897,300,5,3,46,1,103 bình luậ,2368849393352629,/story.php?story_fbid=2368849393352629&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-17 16:00:01,Câu chuyện loot thính #Punch,4K,"2,6K",983,9,5,450,1,403 bình luậ,2368841943353374,/story.php?story_fbid=2368841943353374&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-17 15:00:01,Lú hết chưa? #Punch,"3,5K","1,8K","1,5K",22,30,54,1,350 bình luậ,2368853516685550,/story.php?story_fbid=2368853516685550&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-16 11:00:01,Chuyện chỉ đẹp cho đến khi bị trừ điểm quá nhiều 😌 #Bu,"2,3K","1,7K",483,58,7,13,,282 bình luậ,2367929676777934,/story.php?story_fbid=2367929676777934&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-14 15:58:35,Best đồng đội là đây chứ đâu #Punch,13K,8K,"4,8K",562,56,19,4,541 bình luậ,2366532990250936,/story.php?story_fbid=2366532990250936&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-10 20:00:01,Cứ coi thường nữa điiiii #Punch,"8,4K","5,2K","2,8K",58,26,237,4,232 bình luậ,2363308813906687,/story.php?story_fbid=2363308813906687&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-10 18:00:00,Chọc gái vui hơn chọc tụi con trai nhiều 🤣 #Bu,"5,6K","3,9K","1,5K",28,5,96,1,535 bình luậ,2362655003972068,/story.php?story_fbid=2362655003972068&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-09 15:00:01,Thế này thì bỏ làm sao được :(  #Punch,"2,7K","1,9K",641,8,4,98,,182 bình luậ,2361407304096838,/story.php?story_fbid=2361407304096838&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-09 12:00:00,Lái xe đúng cách theo như cách nghĩ của lũ bạn chúng ta :)  #Punch,844,612,220,6,3,3,,70 bình luậ,2361631614074407,/story.php?story_fbid=2361631614074407&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-08 10:00:01,Share ảnh này về wall để tìm bạn chạy bo nào ❤️ #Bu,"1,6K","1,3K",291,34,4,17,,240 bình luậ,2360969190807316,/story.php?story_fbid=2360969190807316&id=1923466774557562
Cộng Đồng Battlegrounds Việt Nam,,2019-06-07 11:00:00,Chuyện không của riêng ai 😂 #Bu,"2,6K",2K,532,6,4,60,,133 bình luậ,2360188540885381,/story.php?story_fbid=2360188540885381&id=1923466774557562
