source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Vietnam Championship Series - LMHT,,2018-08-11 20:46:48,"Nếu Friends Forever Gaming giành chiến thắng, đó gần như sẽ là một dấu chấm hết cho GAM. Tuy nhiên, nếu GAM Esports LoL có thể đánh bại FFQ 2-0, cục diện bảng xếp hạng sẽ tiếp tục trở nên khó đoán và ""người phán xử"" cuối cùng rất có thể sẽ là Đương kim Vô địch EVOS Esports LoL khi ở tuần thi đấu cuối cùng cả FFQ và GAM đều phải gặp EVS! Đừng quên theo dõi trận ""Tử chiến"" của FFQ và GAM vào lúc 17:00 chiều mai 12/8 nhé các bạn. #VCS được tài trợ bởi #WakeUp247",650,629,13,7,,1,,20 bình luậ,2757322244279734,/story.php?story_fbid=2757322244279734&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-11 18:53:46,"Tổng kết Ngày 3 Tuần 6 VCS Mùa Hè 2018 Adonis Esports LOL một lần nữa cho thấy sự ""khắc tinh"" của mình khi tiếp tục hạ gục EVOS Esports LoL với tỉ số 2-1 Phong Vũ Buffalo Esports dễ dàng hạ gục FTV Esports LOL 2-0 ở trận đấu thứ 2 Với tình hình hiện tại, trận đấu giữa FFQ và GAM vào ngày mai sẽ gần như mang tính chất sống còn để có thể góp mặt trong Top4! #VCS được tài trợ bởi #WakeUp247",209,202,4,3,,,,5 bình luậ,2757112577634034,/story.php?story_fbid=2757112577634034&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-11 13:49:01,Cơ hội để EVS bám đuổi Top1 cũng như ADN có thể giữ 1 vị trí trong Top4 !! Ai sẽ giành chiến thắng? Trực tiếp tại: Youtube: https://youtu.be/2PXUw_oXPD4 Nimo TV: https://www.nimo.tv/live/78237710 #VCS được tài trợ bởi #WakeUp247,168,166,,2,,,,4 bình luậ,2756679637677328,/story.php?story_fbid=2756679637677328&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-11 13:15:00,"Chiến thắng là điều PVB sẽ hướng tới để bảo toàn vững chắc vị trí số 1 trên bảng xếp hạng! 14:00 Ngày 11/8 - EVOS Esports LoL vs Adonis Esports LOL 17:00 Ngày 11/8 - FTV Esports LOL vs Phong Vũ Buffalo Esports Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",171,152,16,2,,1,,15 bình luậ,2756551984356760,/story.php?story_fbid=2756551984356760&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-11 12:16:33,"Liệu ""Kẻ Diệt Đế"" có thể giúp ADN chiến thắng một lần nữa hay EVS sẽ chứng minh rằng thất bại đó chỉ là một sai lầm mà thôi? 14:00 Ngày 11/8 - EVOS Esports LoL vs Adonis Esports LOL 17:00 Ngày 11/8 - FTV Esports LOL vs @Phong Vũ Buffalo Esports Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",231,207,15,7,1,1,,24 bình luậ,2756548017690490,/story.php?story_fbid=2756548017690490&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-10 21:58:24,"Tổng kết Ngày 2 Tuần 6 VCS Mùa Hè 2018 EVOS Esports LoL hạ gục dễ dàng Cherry Esports LMHT với tỉ số 2-0 Phong Vũ Buffalo Esports đã có một cuộc lội ngược dòng ngoạn mục trước GAM Esports LoL để giành chiến thắng chung cuộc 2-1, gián tiếp khiến cơ hội lọt vào Top 4 của đối thủ trực tiếp xa vời thêm một bước! #VCS được tài trợ bởi #WakeUp247",240,234,3,3,,,,9 bình luậ,2755193641159261,/story.php?story_fbid=2755193641159261&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-10 15:33:46,"Trận đấu vô cùng đáng chú ý của ngày thi đấu thứ 2 Tuần 6 VCS Mùa Hè 2018. Zeros cũng cho biết anh sẽ dành ""tới"" 47% công lực cho trận đấu này! 16:00 Ngày 10/8 - EVS vs CR 19:00 Ngày 10/8 - PVB vs GAM Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",209,185,20,4,,,,20 bình luậ,2754532951225330,/story.php?story_fbid=2754532951225330&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-10 14:19:18,"Cherry Esports LMHT đang có dấu hiệu trở lại với màn trình diễn hủy diệt GAM vừa qua nhưng đối thủ lần này của họ sẽ là EVOS Esports LoL - đội tuyển đang có phong độ rất cao ở giai đoạn nước rút! Trận đấu thứ 2 sẽ là cuộc đọ sức vô cùng đáng chú ý giữa PVB và GAM. Nếu tiếp tục thất bại cơ hội lọt vào Top 4 của GAM sẽ giảm đi đáng kể! 16:00 Ngày 10/8 - EVS vs CR 19:00 Ngày 10/8 - Phong Vũ Buffalo Esports vs GAM Esports LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",137,130,5,2,,,,11 bình luậ,2754436194568339,/story.php?story_fbid=2754436194568339&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-09 20:47:32,Tổng kết Ngày đầu tiên Tuần 6 VCS Mùa Hè 2018 Adonis Esports LOL cùng Friends Forever Gaming đều có chiến thắng dễ dàng 2-0 trước các đối thủ FTV Esports LOL và Vikings LoL Ngày thi đấu thứ 2 sẽ được tiếp tục diễn ra vào ngày mai 10/8 bắt đầu từ 16:00. #VCS được tài trợ bởi #WakeUp247,220,212,2,6,,,,5 bình luậ,2752793004732658,/story.php?story_fbid=2752793004732658&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-09 14:16:44,"Liệu đội tuyển VK có thể trở thành ""kẻ gạt giò vĩ đại"" hay không? 16:00 Ngày 9/8 - FTV Esports LOL vs Adonis Esports LOL 19:00 Ngày 9/8 - Friends Forever Gaming vs Vikings LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",196,180,15,1,,,,12 bình luậ,2752214428123849,/story.php?story_fbid=2752214428123849&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-09 12:00:01,"Tuần thi đấu thứ 6 của VCS Mùa Hè 2018 sẽ bắt đầu vào chiều nay! 16:00 Ngày 9/8 - FTV Esports LOL vs Adonis Esports LOL 19:00 Ngày 9/8 - Friends Forever Gaming vs Vikings LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",100,96,2,2,,,,3 bình luậ,2751997968145495,/story.php?story_fbid=2751997968145495&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-08 22:46:12,Cherry Esports LMHT đã làm những gì trong chiến thắng 2-0 trước GAM? Hãy cùng điểm ngay qua mic check của đại diện tới từ Cần Thơ nhé! #VCS được tài trợ bởi #WakeUp247,270,243,21,4,,,2,19 bình luậ,2750809961597629,/story.php?story_fbid=2750809961597629&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-06 15:45:55,,220,211,2,3,,3,1,6 bình luậ,2745804558764836,/vcslmht/photos/a.837321029613208/2745804558764836
Vietnam Championship Series - LMHT,,2018-08-05 18:44:50,Tổng kết ngày thi đấu cuối cùng Tuần 5 VCS Mùa Hè 2018 GAM Esports LoL bất ngờ thất bại 0-2 trước một Cherry Esports LMHT đang xếp thứ 7 trên bảng xếp hạng Phong Vũ Buffalo Esports hoàn toàn huỷ diệt Friends Forever Gaming với tỉ số tương tự 2-0 ở trận đấu thứ 2 Top 4 vẫn đang bám đuổi nhau rất quyết liệt sau 5 tuần thi đấu! #VCS được tài trợ bởi #WakeUp247,278,257,9,3,1,8,,13 bình luậ,2743990468946245,/story.php?story_fbid=2743990468946245&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-05 13:00:01,"Cuộc đại chiến vô cùng đáng chú ý vào ngày cuối cùng của Tuần thi đấu thứ 5 8-| Liệu FFQ có thể trở thành kẻ ngáng đường khó chịu hay không? 14:00 Ngày 5/8 - CR vs GAM 17:00 Ngày 5/8 - Friends Forever Gaming vs Phong Vũ Buffalo Esports Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",438,385,38,12,,1,2,41 bình luậ,2743461418999150,/story.php?story_fbid=2743461418999150&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-05 11:58:15,"Cherry Esports LMHT hiện đang tụt dần phía dưới bảng xếp hạng, ngược lại GAM Esports LoL vẫn tràn trề cơ hội bám đuổi các đội tuyển dẫn đầu! 14:00 Ngày 5/8 - CR vs GAM 17:00 Ngày 5/8 - FFQ vs PBV Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",139,130,5,4,,,,3 bình luậ,2743436042335021,/story.php?story_fbid=2743436042335021&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-04 18:35:48,Tổng kết Ngày 3 Tuần 5 VCS Mùa Hè 2018 Tiếp tục là những chiến thắng dễ dàng với tỉ số 2-0 thuộc về những đội tuyển được đánh giá cao hơn là EVOS Esports LoL và Adonis Esports LOL trước những đối thủ FTV Esports LOL và Vikings LoL #VCS được tài trợ bởi #WakeUp247,135,131,2,2,,,,5 bình luậ,2741811095830849,/story.php?story_fbid=2741811095830849&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-04 13:12:48,"Một cơ hội tốt để ADN tiếp tục bứt phá trước đối thủ vẫn chưa thể giành được 1 chiến thắng nào! 14:00 Ngày 4/8 - EVOS Esports LoL vs FTV Esports LOL 17:00 Ngày 4/8 - Vikings LoL vs Adonis Esports LOL Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",105,95,7,1,1,1,,7 bình luậ,2741360665875892,/story.php?story_fbid=2741360665875892&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-04 12:08:00,"EVS đang rất khát khao điểm số để bám đuổi các đối thủ phía trên bảng xếp hạng 8-| 14:00 Ngày 4/8 - EVOS Esports LoL vs FTV Esports LOL 17:00 Ngày 4/8 - Vikings LoL vs Adonis Esports LOL Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",144,133,7,3,,1,,10 bình luậ,2741273659217926,/story.php?story_fbid=2741273659217926&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-03 20:42:44,Tổng kết Ngày 2 Tuần 5 VCS Mùa Hè 2018 Không có gì bất ngờ khi Phong Vũ Buffalo Esports và EVOS Esports LoL đều dễ dàng đánh bại Cherry Esports LMHT và Vikings LoL với tỉ số chung cuộc 2-0 #VCS được tài trợ bởi #WakeUp247,318,308,5,5,,,,14 bình luậ,2739922772686348,/story.php?story_fbid=2739922772686348&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-03 15:15:00,"Một cơ hội tốt để EVS tiếp tục mơ về việc đánh chiếm ngôi đầu 8-| 16:00 Ngày 3/8 - CR vs PVB 19:00 Ngày 3/8 - Vikings LoL vs EVOS Esports LoL Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",96,93,2,,1,,,6 bình luậ,2739392016072757,/story.php?story_fbid=2739392016072757&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-03 14:30:00,"Cherry Esports LMHT sẽ gặp kèo khó khi phải đối đầu Phong Vũ Buffalo Esports. Liệu CR sẽ tạo nên bất ngờ hay PVB giành chiến thắng củng cố ngôi đầu? 16:00 Ngày 3/8 - CR vs PVB 19:00 Ngày 3/8 - VK vs EVS Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",105,99,3,3,,,,4 bình luậ,2739385129406779,/story.php?story_fbid=2739385129406779&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-02 20:42:56,"Tổng kết ngày thi đấu đầu tiên Tuần 5 VCS Mùa Hè 2018 GAM Esports LoL và Friends Forever Gaming đều đánh bại hoàn toàn đối thủ FTV Esports LOL và Adonis Esports LOL với tỉ số 2-0 Bên cạnh vị trí trên bảng xếp hạng, cuộc đua MVP cũng đang vô cùng căng thẳng! #VCS được tài trợ bởi #WakeUp247",228,223,1,3,,,1,6 bình luậ,2737859866225972,/story.php?story_fbid=2737859866225972&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-02 13:30:00,"Adonis Esports LOL đang xếp thứ 2 trên bảng xếp hạng, còn Friends Forever Gaming cũng đứng ngay sau ở vị trí thứ 3. Liệu đội tuyển nào sẽ vươn lên vượt mặt đối thủ? 19:00 Ngày 2/8 - ADN vs FFQ Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",231,221,5,4,,,1,8 bình luậ,2737222522956373,/story.php?story_fbid=2737222522956373&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-02 12:30:00,"Tuần 5 VCS Mùa Hè 2018 sẽ bắt đầu với trận đấu giữa GAM Esports LoL và FTV Esports LOL vào lúc 16:00 ngày 2/8! Và đừng quên hôm nay còn có cuộc đối đầu đáng chú ý giữa Adonis Esports LOL và Friends Forever Gaming vào lúc 19:00 nhé! Trực tiếp trên Youtube, GarenaLive và NimoTV #VCS được tài trợ bởi #WakeUp247",131,127,2,1,,,1,5 bình luậ,2737213556290603,/story.php?story_fbid=2737213556290603&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-01 23:04:40,Tổng kết ngày đấu bù Tuần 4 VCS Mùa Hè 2018 - Cherry Esports LMHT giành chiến thắng 2-1 trước Vikings LoL - Adonis Esports LOL lội ngược dòng thành công trước EVOS Esports LoL để chiến thắng chung cuộc cũng với tỉ số 2-1 Bảng xếp hạng hiện tại đang trở nên vô cùng khó đoán! #VCS được tài trợ bởi #WakeUp247,322,293,14,4,3,8,,15 bình luậ,2736085539736738,/story.php?story_fbid=2736085539736738&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-01 10:54:35,"Đừng quên ngày đấu bù Tuần 4 sẽ diễn ra vào hôm nay nhé! 16:00 Ngày 1/8 - Vikings LoL vs Cherry Esports LMHT 19:00 Ngày 1/8 - Adonis Esports LOL vs EVOS Esports LoL Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",184,177,1,5,1,,,10 bình luậ,2735015153177110,/story.php?story_fbid=2735015153177110&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-31 15:40:22,Sau Zin và Zeroday sẽ là Bara 8-| Bên cạnh đó VK và FTV cũng có thêm những sự bổ sung nhân sự mới! #VCS được tài trợ bởi #WakeUp247,511,486,17,,7,1,,17 bình luậ,2733341436677815,/story.php?story_fbid=2733341436677815&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-31 11:33:45,Cherry Esports LMHT sẽ có thêm những sự lựa chọn cho giai đoạn lượt về ;) #VCS được tài trợ bởi #WakeUp247,537,512,23,2,,,,15 bình luậ,2733056063373019,/story.php?story_fbid=2733056063373019&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-30 11:35:34,,198,192,1,3,2,,,5 bình luậ,2731034650241827,/vcslmht/photos/a.837321029613208/2731034650241827
Vietnam Championship Series - LMHT,,2018-07-29 19:28:44,Tổng kết ngày thi đấu cuối cùng Tuần 4 VCS Mùa Hè 2018 - FTV Esports LOL dễ dàng đánh bại Vikings LoL với tỉ số 2-0. - Đương kim Vô địch EVOS Esports LoL hạ gục đội tuyển đang tạm dẫn đầu Bảng xếp hạng hiện tại Phong Vũ Buffalo Esports với tỉ số chung cuộc 2-1. Hai trận đấu bù giữa VK vs CR; ADN vs EVS sẽ được bắt đầu vào lúc 16:00 và 19:00 Thứ 4 (1/8) tới đây. Các bạn hãy chú ý đón xem và cổ vũ cho các đội tuyển nhé! #VCS được tài trợ bởi #WakeUp247,326,317,7,2,,,,12 bình luậ,2729319120413380,/story.php?story_fbid=2729319120413380&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-29 13:15:00,"Ma Vương Zeros sẽ đối đầu Đại Đế Stark - Một trận đấu không thể bỏ lỡ ;) 17:00 Ngày 29/7 - EVOS Esports LoL vs @Phong Vũ Buffalo Esports Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",310,282,21,6,,1,,13 bình luậ,2728664350478857,/story.php?story_fbid=2728664350478857&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-29 12:30:00,"Vikings LoL đang rất cần điểm số và FTV Esports LOL cũng vậy 8-| 14:00 Ngày 29/7 - VK vs FTV Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",214,187,24,3,,,,14 bình luậ,2728650930480199,/story.php?story_fbid=2728650930480199&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-29 11:26:41,"Đừng bỏ lỡ đại chiến ""Hổ - Trâu"" chiều nay nhé 8-| 14:00 Ngày 29/7 - Vikings LoL vs FTV Esports LOL 17:00 Ngày 29/7 - EVOS Esports LoL vs Phong Vũ Buffalo Esports Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247","1,3K",1K,234,9,4,,,60 bình luậ,2728626257149333,/story.php?story_fbid=2728626257149333&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-28 19:31:01,Tổng kết Ngày thi đấu thứ 3 Tuần 4 VCS Mùa Hè 2018 Friends Forever Gaming đã đánh bại Cherry Esports LMHT với tỉ số 2-1 ở trận đấu đầu tiên Trận đấu thứ 2 cũng có tỉ số tương tự với chiến thắng chung cuộc thuộc về GAM Esports LoL trước Adonis Esports LOL #VCS được tài trợ bởi #WakeUp247,219,215,3,1,,,,5 bình luậ,2726944717317487,/story.php?story_fbid=2726944717317487&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-28 13:00:01,"Một trận đấu rất đáng chú ý ảnh hưởng khá nhiều tới một vị trí trong Top 4 của cả 2 đội. Ai sẽ giành được lợi thế trong cuộc đua này? 14:00 Ngày 28/7 - Cherry Esports LMHT vs Friends Forever Gaming 17:00 Ngày 28/7 - Adonis Esports LOL vs GAM Esports LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",82,78,3,1,,,,1 bình luậ,2726178017394157,/story.php?story_fbid=2726178017394157&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-28 11:54:10,"Sau chiến thắng hoàn toàn trước GAM ngày hôm qua, FFQ sẽ tiếp tục gặp một đối thủ khá dễ thở trong ngày hôm nay 8-| Liệu có bất ngờ nào xảy ra không? 14:00 Ngày 28/7 - Cherry Esports LMHT vs Friends Forever Gaming 17:00 Ngày 28/7 - Adonis Esports LOL vs GAM Esports LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",182,173,6,2,1,,,16 bình luậ,2726170730728219,/story.php?story_fbid=2726170730728219&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-27 21:08:58,Thầy Ba và học trò cưng đã chia sẻ những gì sau trận thắng GAM Esports LoL? #VCS,383,319,60,3,,1,,14 bình luậ,2133429656873403,/story.php?story_fbid=2133429656873403&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-27 20:30:40,"Một trận đấu khá hấp dẫn với chiến thắng chung cuộc 2-0 thuộc về Friends Forever Gaming, họ đã chính thức đánh bại được GAM Esports LoL Ở trận đấu đầu tiên, Phong Vũ Buffalo Esports cũng dễ dàng đánh bại FTV Esports LOL với cùng tỉ số 2-0 #VCS được tài trợ bởi #WakeUp247",480,444,18,16,2,,,12 bình luậ,2724822810863011,/story.php?story_fbid=2724822810863011&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-27 18:00:01,"Trận đấu tâm điểm của ngày hôm nay, đáng chú ý từ các tuyển thủ cho tới ban huấn luyện 8-| 19:00 Ngày 27/7 - GAM Esports LoL vs Friends Forever Gaming Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",260,245,11,4,,,,12 bình luậ,2724505407561418,/story.php?story_fbid=2724505407561418&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-27 15:00:00,"Hai anh em nhà Zeros Manis đụng nhau - Ma Vương hay Đại Ma Vương sẽ giành chiến thắng đây? 16:00 Ngày 27/7 - @Phong Vũ Buffalo Esports vs FTV Esports LOL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",450,393,51,4,1,,1,36 bình luậ,2724338974244728,/story.php?story_fbid=2724338974244728&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-27 14:23:37,Mọi thứ đã sẵn sàng cho các trận đấu chiều nay nhé mọi người 8-| #VCS được tài trợ bởi #WakeUp247,272,264,7,1,,,,7 bình luậ,2724328154245810,/story.php?story_fbid=2724328154245810&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-27 12:17:18,"Các trận đấu chiều nay vẫn sẽ diễn ra bình thường nhé mọi người! 16:00 Ngày 27/7 - Phong Vũ Buffalo Esports vs FTV Esports LOL 19:00 Ngày 27/7 - GAM Esports LoL vs Friends Forever Gaming Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",445,400,39,4,,1,1,18 bình luậ,2724190157592943,/story.php?story_fbid=2724190157592943&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-26 22:08:26,"BTC Vietnam Championship Series - LMHT xin thông báo: 🛡 Chúng tôi sẽ ban toàn bộ các tài khoản facebook tung tin sai sự thật về việc hoãn 2 trận đấu tại VCS 2018 mùa Hè chiều tối nay khỏi các fanpage có liên quan tới VCS hay VETV. Những thông tin này gây ảnh hưởng không tốt tới các đội tuyển cũng như một số tuyển thủ. 🛡 Những thông tin xuyên tạc sự thật từ các trang tin đều không chính xác. BTC VCS chỉ đưa các thông tin chính xác trên trang chủ VCS, trang chủ Liên Minh Huyền Thoại, Liên Minh 360 cùng các fanpage Bình luận viên của Vietnam Esports TV. 🛡 Lý do hoãn 2 trận đấu hoàn toàn là lỗi kĩ thuật, do không thể khắc phục trong thời gian ngắn nên buộc phải hoãn trận đấu Dự kiến 2 trận đấu sẽ trở lại vào ngày thứ 4 tuần sau, các bạn đã mua vé 2 trận ngày hôm nay (CR vs VK - ADN vs EVS) sẽ tới xem bình thường và được nhận 1 code skin Liên Minh Huyền Thoại.  Một lần nữa xin chân thành xin lỗi các bạn!",419,371,42,6,,,,16 bình luậ,2722873911057901,/story.php?story_fbid=2722873911057901&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-26 20:07:52,"Rất tiếc vì lý do gặp vấn đề về đường truyền không thể khắc phục được nên Ban Tổ Chức xin thông báo trận đấu thứ 2 ngày hôm nay giữa Adonis Esports LOL và EVOS Esports LoL sẽ bị hoãn và thời gian đấu bù sẽ được thông báo sau. Vì sự cố không mong muốn này, chúng tôi chân thành xin lỗi các khán giả đã theo dõi ngày thi đấu hôm nay. Hi vọng các bạn sẽ tiếp tục theo dõi và cổ vũ cho các đội tuyển ở những trận đấu tiếp theo! #VCS được tài trợ bởi #WakeUp247",676,569,19,3,1,27,57,33 bình luậ,2722641967747762,/story.php?story_fbid=2722641967747762&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-26 17:22:25,Ban Tổ Chức VCS Mùa Hè 2018 thông báo: Trận đấu thứ 2 giữa Adonis Esports LOL và EVOS Esports LoL vẫn sẽ diễn ra bình thường vào lúc 19:00 #VCS được tài trợ bởi #WakeUp247,406,387,12,5,,1,1,7 bình luậ,2722394447772514,/story.php?story_fbid=2722394447772514&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-26 16:04:10,Ban Tổ Chức giải đấu VCS Mùa Hè 2018 xin thông báo: Do gặp vấn đề về kỹ thuật nên trận đấu đầu tiên Tuần thi đấu thứ 4 giữa 2 đội tuyển Vikings LoL và Cherry Esports LMHT sẽ bị hoãn lại. Thời gian đấu bù của trận đấu này sẽ được thông báo sau. Chúng tôi cũng sẽ tiếp tục cập nhật thông tin về trận đấu thứ 2 giữa Adonis Esports LOL và EVOS Esports LoL có thể diễn ra bình thường hay không vào lúc 17:00 hôm nay! #VCS được tài trợ bởi #WakeUp247,404,348,24,,1,3,28,40 bình luậ,2722300121115280,/story.php?story_fbid=2722300121115280&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-26 11:38:20,Bạn có tò mò ADN đã giao tiếp thế nào không? #VCS được tài trợ bởi #WakeUp247,224,206,10,5,,,3,9 bình luậ,1053262948185354,/story.php?story_fbid=1053262948185354&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-26 10:51:43,"Tuần thi đấu thứ 4 cũng là tuần thi đấu cuối cùng của giai đoạn lượt đi hứa hẹn vô cùng sôi động và hấp dẫn sẽ bắt đầu từ hôm nay! 16:00 Ngày 26/7 - Vikings LoL vs Cherry Esports LMHT 19:00 Ngày 26/7 - Adonis Esports LOL vs EVOS Esports LoL Trực tiếp trên Youtube, GarenaLive và NimoTV #VCS được tài trợ bởi #WakeUp247",220,213,3,3,,,1,6 bình luậ,2721890151156277,/story.php?story_fbid=2721890151156277&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-24 19:39:37,Các tuyển thủ xuất sắc nhất mỗi tuần sẽ có thưởng nha 8-| #VCS được tài trợ bởi #WakeUp247,610,598,7,3,2,,,6 bình luậ,2718279678183991,/story.php?story_fbid=2718279678183991&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-23 17:34:00,,209,203,4,2,,,,7 bình luậ,2716123415066284,/vcslmht/photos/a.837321029613208/2716123415066284
Vietnam Championship Series - LMHT,,2018-07-23 16:21:10,Vì đâu FTV Esports LOL có được chiến thắng nhanh nhất lịch sử VCS? #VCS được tài trợ bởi #WakeUp247,136,123,7,5,1,,,1 bình luậ,1050073508504298,/story.php?story_fbid=1050073508504298&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-22 19:52:07,"Ngày thi đấu cuối cùng của Tuần 3 VCS Mùa Hè 2018 đã diễn ra quá hấp dẫn khi có tới 6 ván đấu diễn ra và 2 chiến thắng chung cuộc với tỉ số 2-1 thuộc về các đội tuyển FTV Esports LOL, GAM Esports !! Như vậy tuần thi đấu cuối cùng của lượt đi sẽ trở nên vô cùng thú vị khi tất cả các đội tuyển đều đã phải nhận thất bại. #VCS được tài trợ bởi #WakeUp247",321,306,8,5,1,1,,9 bình luậ,2714286361916656,/story.php?story_fbid=2714286361916656&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-22 14:18:48,Ngày thi đấu cuối cùng của Tuần 3 VCS Mùa Hè 2018 đang diễn ra! Trực tiếp tại: Youtube: https://youtu.be/bBA1P5d6Ql4 GarenaLive: https://garena.live/VCS2018 Nimo TV: https://www.nimo.tv/live/78237710 #VCS được tài trợ bởi #WakeUp247,83,82,1,,,,,Bình luậ,2713812608630698,/story.php?story_fbid=2713812608630698&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-22 13:30:00,"Dù PVB đang có phong độ rất cao nhưng GAM cũng tỏ ra rất quyết tâm trong trận đấu này 8-| 17:00 - Phong Vũ Buffalo Esports vs GAM Esports Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",100,93,2,5,,,,2 bình luậ,2713714255307200,/story.php?story_fbid=2713714255307200&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-22 12:30:00,"ADN liệu có thể tiếp tục giành được điểm số để bám đuổi PVB hay không? 14:00 - Adonis Esports LOL vs FTV Esports LOL Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",86,79,6,,,1,,5 bình luậ,2713647341980558,/story.php?story_fbid=2713647341980558&id=837317842946860
