source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Castle Clash: Quyết Chiến,,2018-10-16 10:00:01,[Góc cập nhật] Hình thành từ một siêu hành tinh sáng chói và sắp tiến đến ... Thêm một con Rồng nữa chăng các Clasher ! 🤔🤔 🤔 -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,39,37,1,1,,,,17 bình luậ,2296337567060803,/story.php?story_fbid=2296337567060803&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-15 15:57:09,"Cách đây 1 năm, khi mọi thứ trong hình vẫn còn được nhiều người ao ước. :v  -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",91,80,7,3,,1,,23 bình luậ,2295434483817778,/story.php?story_fbid=2295434483817778&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-13 10:31:00,【Hại não cuối tuần】Dấu X là số mấy ? Xin được bổ sung thêm là 5 số trên các hàng và cột phải đồng thời 4 số ở 4 góc phải khác nhau nhé. 40 Clasher may mắn có câu trả lời hợp lý nhất sẽ nhận được 800 Ngọc và 3 Thẻ làm mới kỹ năng. (Chỉ để lại thông tin. (1) IGG ID: (2) Server: (3) Câu trả lời: (hợp lý nhất) 【Thời hạn】 23:59 14/10/2018 Phần thưởng sẽ được gửi sau 5 ngày làm việc sau khi tổng kết. -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,41,39,,1,,1,,99 bình luậ,2292517424109484,/story.php?story_fbid=2292517424109484&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-11 15:29:28,"Đố bạn đếm chính xác được , có bao nhiêu hero trong ảnh :v  -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",48,48,,,,,,20 bình luậ,2289851077709452,/story.php?story_fbid=2289851077709452&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-10 18:46:29,Clasher nào đang muốn đập búa nào ! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,96,89,2,3,,2,,34 bình luậ,2288513247843235,/story.php?story_fbid=2288513247843235&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-09 18:00:00,Anh bạn này tuy giống không phải là Tử Thần ...  -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,43,39,2,1,1,,,13 bình luậ,2286764181351475,/story.php?story_fbid=2286764181351475&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-08 10:00:01,"[Góc cập nhật mới nhất] Con Quỷ chỉ có duy nhất một khuôn mặt sát thủ, mọi người đều bỏ chạy khi nó xuất hiện 🎃👻🧟‍♀️ -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",54,48,2,1,2,1,,16 bình luậ,2284851614876065,/story.php?story_fbid=2284851614876065&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-06 18:00:00,Danh vọng và Đá tiến hóa ... Clasher đã vào nhận chưa ? -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,39,39,,,,,,19 bình luậ,2282252985135928,/story.php?story_fbid=2282252985135928&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-06 11:48:08,[Cập nhật tháng 10] Sức mạnh combat từ trường đến từ không gian ... Cùng đón chờ nào Clasher ! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,67,59,2,1,4,,1,26 bình luậ,2282006721827221,/story.php?story_fbid=2282006721827221&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-05 10:00:01,Clasher nào chưa rõ về tính năng Đá Tinh và Bài phiên bản mới nhất hiện tại. Nhấn và xem ngay tại diễn đàn nhé. http://cc.vn.forum.igg.com/topic?fcid=3&ctid=36248&nfid=0 -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,37,36,,1,,,,7 bình luậ,2280324295328797,/story.php?story_fbid=2280324295328797&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-04 10:01:00,"Halloween này, làm gì cho vui đây các Clashers ??? -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",78,71,4,3,,,,50 bình luậ,2278007665560460,/story.php?story_fbid=2278007665560460&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-03 18:14:58,Clasher nào thường xuyên câu cá !!!!!! -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,90,68,18,1,,,3,29 bình luậ,2278000698894490,/story.php?story_fbid=2278000698894490&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-02 12:00:00,"Clasher nào còn chưa biết về tính năng ""Hộ Vệ Phe Tướng"". Hãy tham khảo tại trang diễn đàn này nhé: http://cc.vn.forum.igg.com/topic?fcid=3&ctid=36246&nfid=0 -------- Castle Clash: Quyết Chiến 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",25,25,,,,,,8 bình luậ,2276212999073260,/story.php?story_fbid=2276212999073260&id=970540989640474
Castle Clash: Quyết Chiến,,2018-10-01 11:33:48,Tiếp tục nhận Phúc lợi và Quà đăng nhập tháng 10 nào Clasher! -------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,38,36,,2,,,,4 bình luậ,2274769152550978,/story.php?story_fbid=2274769152550978&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-29 17:06:36,"ACE Clasher nhớ nhận Đá tiến hóa, Danh vọng và Thẻ tướng nhé ! 😉😉 😉 -------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",48,46,1,1,,,,18 bình luậ,2272416039452956,/story.php?story_fbid=2272416039452956&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-28 16:23:26,Clasher nào đang cạn tài nguyên Danh vọng thì hãy tranh thủ ngay nó khi xuất hiện nhé. Bạn sẽ có 60 phút trước khi nó nhảy đi mất! -------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,44,44,,,,,,14 bình luậ,2271183372909556,/story.php?story_fbid=2271183372909556&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-27 17:54:03,Clasher nào đã sở hữu 2 Kỹ năng mới nhất này nào !!! Vài thông tin về 2 Kỹ năng mới nhất này: ✔️ Sinh Tồn: Tự tăng X% Máu. Khi bị tấn công có X% cơ hội xóa bỏ các điều kiện hỗ trợ của X kẻ địch ở gần. ✔️ Chia Cắt: Tấn công gây X% + XĐ thiệt hại công thường. Có X% cơ hội gây thiệt hại bằng X% HP tối đa. -------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,50,48,1,,,1,,20 bình luậ,2269948733033020,/story.php?story_fbid=2269948733033020&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-26 15:40:21,":v Không phải ai cũng biết được cách làm đâu , trừ phi ...  --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",48,44,3,,1,,,14 bình luậ,2268524489842111,/story.php?story_fbid=2268524489842111&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-26 10:11:29,Xin được chúc mừng các Clasher đã may mắn trúng giải trong Sự kiện Bình Chọn Tướng. (Xem danh sách phía dưới) >> Phần thưởng sẽ được cộng trực tiếp vào tài khoản trong vòng 5 ngày làm việc. --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,45,44,,1,,,,13 bình luậ,2268303399864220,/story.php?story_fbid=2268303399864220&id=970540989640474
,,2018-09-25 14:29:00,,35,35,,,,,,9 bình luậ,2261945753833318,/notes/castle-clash-quy%E1%BA%BFt-chi%E1%BA%BFn/h%E1%BB%87-th%E1%BB%91ng-h%E1%BB%99-v%E1%BB%87-castle-clash/2261945760499984/?refid=17&_ft_=mf_story_key.2261945753833318%3Atop_level_post_id.2261945753833318%3Atl_objid.2261945753833318%3Acontent_owner_id_new.970540989640474%3Athrowback_story_fbid.2261945753833318%3Apage_id.970540989640474%3Aphoto_id.2262091867152040%3Astory_location.4%3Astory_attachment_style.note%3Apage_insights.%7B%22970540989640474%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A970540989640474%2C%22post_context%22%3A%7B%22story_fbid%22%3A2261945753833318%2C%22publish_time%22%3A1537860540%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A970540989640474%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A970540989640474%2C%22actor_id%22%3A970540989640474%2C%22role%22%3A1%2C%22post_id%22%3A2261945753833318%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.970540989640474%3A306061129499414%3A2%3A0%3A1564642799%3A-2278253033573835050&__tn__=%2AW-R#footer_action_list
Castle Clash: Quyết Chiến,,2018-09-24 10:00:01,Chúc các Clashers Trung Thu Vui Vẻ cùng gia đình <3  --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,54,50,1,3,,,,21 bình luậ,2265216780172882,/story.php?story_fbid=2265216780172882&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-22 12:00:01,"Vào nhận Phúc Lợi ""Pet"" nào 500 ACE Clasher !😆😆😆 --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",79,72,4,2,,,1,29 bình luậ,2262969783730915,/story.php?story_fbid=2262969783730915&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-21 18:05:49,😓 Quay kiểu nào tỷ lệ cao hơn vậy Clasher 150 hay 450 ?😓 --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,65,57,5,,1,1,1,44 bình luậ,2262164063811487,/story.php?story_fbid=2262164063811487&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-20 17:57:48,"[Bình Chọn Tướng Nhận 500 Ngọc] Chỉ cần bình chọn 3 Tướng mà Bạn cho là có thiết kế ""Ngầu"" nhất trong đường link sau để có thể nhận được 500 Ngọc trong 70 Clasher may mắn được chọn: https://goo.gl/forms/li6rkjUMJQLHK4II3 Thời hạn cuối: 23:59, ngày 23/09/2018 --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",87,81,3,3,,,,54 bình luậ,2260947267266500,/story.php?story_fbid=2260947267266500&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-20 09:42:07,"Ngày cuối nhận phúc lợi, Clasher nào chưa nhận nhớ tranh thủ ngay và luôn nhé! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",44,41,1,1,,,1,11 bình luậ,2260588510635709,/story.php?story_fbid=2260588510635709&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-19 20:47:08,,65,61,1,2,,1,,6 bình luậ,2259834694044424,/CastleClashVietnamIGG/photos/a.970559402971966/2259834694044424
Castle Clash: Quyết Chiến,,2018-09-19 18:04:57,Có ai chỉ thấy 2 con không :v ?  --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien,26,26,,,,,,18 bình luậ,2259683657392861,/story.php?story_fbid=2259683657392861&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-17 20:37:54,"Xin được thông báo đến các Clasher, Castle Clash Loạn Thành Chiến dự kiến sẽ tiến hành bảo trì cập nhật phiên bản mới nhất vào 9:30, 18/09/2018. Mọi người lưu ý sắp xếp. Một số nội dung mới dự kiến ra mắt:  1. Ra mắt loại BOSS Thế Giới mới.  2. Mở bản đồ Vận Mệnh Tướng mới - Băng Nguyên (Độc Giác, Rồng Băng, Phù Thủy Bí Ngô, Ngài Bí Ngô, Phù Thủy Băng, Quỷ Băng, Bò Cạp Băng)  3. Ra mắt 2 Kỹ năng, Bài, Đá Tinh mới: Sinh Tồn, Chia Cắt.  4. Ra mắt 2 Skin tướng mới: Quỷ Biển (Vệ Nữ Đại Dương), Thần Tăng (Quỷ Sấm Sét).  5. Ra mắt Tướng mới: Biệt Đội Phá Đảo  --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",69,67,,1,,1,,32 bình luậ,2257374084290485,/story.php?story_fbid=2257374084290485&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-17 15:05:28,"Mảnh ghép VẬN MỆNH, hãy ghép hoành chỉnh Puzzle bên dưới nhé ! --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",28,25,1,2,,,,15 bình luậ,2257110260983534,/story.php?story_fbid=2257110260983534&id=970540989640474
Castle Clash: Quyết Chiến,,2018-09-16 10:00:01,"[Cập nhật mới nhất] Biệt Đội Phá Đảo Tháng 9 Đội Trưởng Ná hóa đá các mục tiêu gần ở một khu vực trong X giây và gây X% thiệt hại công thường cho chúng. - Khi bị tấn công, Đội Trưởng Ná có cơ hội triệu hồi Lính Khiên hoặc Lính Đao. - Khi triệu hồi Lính Khiên, Đội Trưởng Ná phản X% của tất cả thiệt hại và hồi máu bằng Công thường của Lính Khiên. - Khi triệu hồi Lính Đao, Đội Trưởng Ná tăng X% tấn công trong 6 giây. --------- 🛑HƯỚNG DẪN NẠP THẺ MUA NGỌC ☑️ SIM điện thoại: https://goo.gl/kFJD4t ☑️ Thẻ ATM: https://goo.gl/VS7rGr ☑️ Thẻ ảo AirPay: https://goo.gl/PXhU1G ☑️ Thẻ ảo BankPlus: https://goo.gl/be8LYv ☑️ Thẻ Visa/Master: https://goo.gl/Ej2hig Castle Clash: Quyết Chiến 🛑Cộng đồng Castle Clash (VN): https://www.facebook.com/groups/348942898833321/ ‪#‎castleclash‬‪#‎gamechienthuat#‎gamedidong‬#‎quyetchien#loanthanhchien",95,85,5,1,2,2,,41 bình luậ,2255356134492280,/story.php?story_fbid=2255356134492280&id=970540989640474
